ID	adj.P.Val	P.Value	logFC	GB_ACC
Cit.27517.1.S1_at	0.9397735	9.03e-01	-0.1282294	CX076184
Cit.24534.1.S1_at	0.9397735	9.03e-01	-0.0213727	CX546188
Cit.13789.1.S1_s_at	0.9401606	9.04e-01	-0.011059	CX673606
Cit.18027.1.S1_at	0.9405243	9.04e-01	0.0088269	CX301366
Cit.29714.1.S1_at	0.9405243	9.04e-01	-0.0207966	CF418960
Cit.25404.1.S1_s_at	0.9405243	9.04e-01	-0.0113248	CX664252
Cit.28809.1.S1_at	0.9405243	9.04e-01	0.0263006	CD574370
Cit.16048.1.S1_at	0.9405248	9.04e-01	-0.0609654	CX047401
Cit.4667.1.S1_at	0.9405248	9.04e-01	0.0193104	CF828218
Cit.31149.1.S1_at	0.9405248	9.04e-01	0.1577477	CA588040
Cit.3570.1.S1_s_at	0.9405248	9.04e-01	0.1207844	CV714912
Cit.12918.1.S1_at	0.9405248	9.04e-01	-0.0744514	CD573728
Cit.13979.1.S1_s_at	0.9406906	9.05e-01	0.0080293	CX542690
Cit.12649.1.S1_at	0.9407205	9.05e-01	-0.0084111	CF417520
Cit.23829.1.S1_at	0.9407205	9.05e-01	-0.1993374	CV707050
Cit.27643.1.S1_at	0.9407205	9.05e-01	-0.0980705	CX076317
Cit.6852.1.S1_at	0.9407205	9.05e-01	-0.0087838	DN624919
Cit.33483.1.S1_at	0.940734	9.05e-01	-0.1113247	CX301018
Cit.27154.1.S1_at	0.9407527	9.05e-01	-0.0350657	CV718637
Cit.19200.1.S1_at	0.9409829	9.05e-01	0.1383246	CX303063
Cit.5823.1.S1_at	0.9410735	9.05e-01	-0.0599871	CD573830
Cit.5131.1.S1_s_at	0.9411208	9.05e-01	-0.0091772	CX072208
Cit.23306.1.S1_s_at	0.9411756	9.05e-01	0.0128761	CX051057
Cit.12352.1.S1_at	0.9411927	9.05e-01	0.0209276	CX046400
RPTR-Cit-X58791-2_s_at	0.941201	9.05e-01	0.0766162	
Cit.23056.1.S1_at	0.9414504	9.06e-01	0.1084297	CV715939
Cit.27173.1.S1_at	0.941475	9.06e-01	0.1489361	CV718937
Cit.10920.1.S1_x_at	0.9415585	9.06e-01	-0.0414494	CV713698
Cit.37754.1.S1_at	0.9417461	9.06e-01	0.0266594	CF419946
Cit.26811.1.S1_at	0.9417461	9.06e-01	-0.2047819	CV713964
Cit.14854.1.S1_at	0.9418866	9.06e-01	0.1096243	CX635741
Cit.7480.1.S1_at	0.9420513	9.06e-01	-0.0587754	CX667778
Cit.2735.1.S1_at	0.9423112	9.07e-01	0.0883412	CV707487
Cit.30279.1.S1_at	0.9423751	9.07e-01	-0.035919	CX071931
Cit.18867.1.S1_at	0.9424185	9.07e-01	-0.1618143	CX301369
Cit.4696.1.S1_at	0.9424368	9.07e-01	-0.057565	CX640607
Cit.15756.1.S1_at	0.9424683	9.07e-01	0.1182379	CX073211
Cit.4771.1.S1_at	0.9425421	9.07e-01	0.0647252	CX543157
Cit.7634.1.S1_at	0.942877	9.07e-01	-0.0254303	DN625452
Cit.33982.1.S1_at	0.9429334	9.08e-01	0.0546253	CX303136
Cit.33736.1.S1_at	0.9429334	9.08e-01	0.1445746	CX302057
Cit.28858.1.S1_at	0.9429334	9.08e-01	0.0148899	DT214691
Cit.20015.1.S1_at	0.9429334	9.08e-01	0.0114112	CK939285
Cit.20641.1.S1_at	0.9429334	9.08e-01	-0.0165849	DN796962
Cit.12217.1.S1_at	0.9429932	9.08e-01	-0.0078339	CX054033
Cit.35506.1.S1_at	0.9429932	9.08e-01	0.0081914	CK936593
Cit.24085.1.S1_at	0.9429932	9.08e-01	-0.1214836	CD573769
Cit.17174.1.S1_at	0.9430281	9.08e-01	0.0878356	CX047255
Cit.36960.1.S1_at	0.9431048	9.08e-01	0.1669414	CD576275
Cit.2300.1.S1_at	0.9432461	9.08e-01	0.0885126	CX643001
Cit.24379.1.S1_at	0.9432686	9.08e-01	-0.1808121	CX543916
Cit.34235.1.S1_at	0.9432712	9.08e-01	0.1671518	CX305484
Cit.21021.1.S1_s_at	0.9434028	9.08e-01	0.0179007	DN794965
Cit.23145.1.S1_at	0.9434355	9.08e-01	0.2044916	CX072377
Cit.28424.1.S1_at	0.9435624	9.09e-01	-0.0122994	CV707026
Cit.20064.1.S1_at	0.9435887	9.09e-01	-0.1675926	CX665850
Cit.27673.1.S1_at	0.9435887	9.09e-01	0.0721437	CX076743
Cit.17404.1.S1_at	0.9435887	9.09e-01	0.0286701	CX675262
Cit.16063.1.S1_at	0.9438263	9.09e-01	0.0459683	CV886091
Cit.25079.1.S1_at	0.9438263	9.09e-01	0.0130488	CX306661
Cit.4027.1.S1_s_at	0.9438263	9.09e-01	-0.0062927	CF837154
Cit.36603.1.S1_at	0.9438263	9.09e-01	0.0149229	CX049560
Cit.18237.1.S1_at	0.9438263	9.09e-01	0.1990129	CX300849
Cit.8041.1.S1_at	0.9438263	9.09e-01	-0.1076915	CX070081
Cit.1530.1.S1_at	0.9439253	9.09e-01	-0.0100983	CX048175
Cit.32767.1.S1_at	0.9440693	9.09e-01	0.0202872	CX294670
Cit.39117.1.S1_at	0.9440928	9.09e-01	0.009765	DN958751
Cit.4772.1.S1_at	0.9441233	9.10e-01	0.0080569	CX050031
RPTR-Cit-M62653-1_at	0.9442947	9.10e-01	0.0944155	
Cit.3833.1.S1_s_at	0.9442947	9.10e-01	-0.0087572	CX639834
Cit.36505.1.S1_at	0.9442947	9.10e-01	0.1083388	CX075986
Cit.2529.1.S1_s_at	0.9442947	9.10e-01	-0.0105704	CK934985
Cit.37325.1.S1_at	0.9442947	9.10e-01	0.0096835	BQ625006
Cit.6496.1.S1_at	0.9443058	9.10e-01	0.0072959	CX546403
Cit.32887.1.S1_at	0.9446667	9.10e-01	-0.1267564	CX295409
Cit.27831.1.S1_at	0.9446667	9.10e-01	0.1260494	CX676179
Cit.22785.1.S1_at	0.9446924	9.10e-01	0.0537882	CN186598
Cit.18337.1.S1_at	0.9446924	9.10e-01	0.0276898	CB611088
Cit.35625.1.S1_s_at	0.9446924	9.10e-01	-0.0147308	CK940109
Cit.27434.1.S1_at	0.9447109	9.10e-01	-0.1052512	CX072971
Cit.20786.1.S1_at	0.9447865	9.11e-01	0.1282477	DN798400
Cit.13336.1.S1_s_at	0.9449859	9.11e-01	0.0143835	CV706407
Cit.25271.1.S1_at	0.945076	9.11e-01	-0.0249407	DN623877
Cit.26796.1.S1_at	0.9450873	9.11e-01	-0.1182382	CV713723
Cit.14599.1.S1_at	0.9450873	9.11e-01	-0.1281992	CV719748
Cit.13745.1.S1_s_at	0.9450873	9.11e-01	-0.006607	CF833508
Cit.36493.1.S1_at	0.9451014	9.11e-01	-0.1528565	CX075358
Cit.17183.1.S1_s_at	0.9452261	9.11e-01	-0.0114554	CB293101
Cit.7673.1.S1_at	0.9452889	9.11e-01	-0.0738327	CV713308
Cit.23945.1.S1_at	0.9454301	9.11e-01	0.0343608	CV709328
Cit.22374.1.S1_at	0.9457302	9.12e-01	0.0086606	CF831784
Cit.11261.1.S1_at	0.9457849	9.12e-01	0.0081371	CX293591
Cit.28188.1.S1_at	0.9457849	9.12e-01	-0.0673961	DN617784
Cit.29436.1.S1_at	0.9457849	9.12e-01	-0.1143185	CF420651
Cit.14823.1.S1_at	0.9458082	9.12e-01	-0.0124639	CX544150
Cit.36572.1.S1_at	0.9458714	9.12e-01	0.0112761	CX676410
Cit.25930.1.S1_at	0.9458714	9.12e-01	0.0233508	CB293712
Cit.28978.1.S1_at	0.9458714	9.12e-01	0.1219824	CX636015
Cit.32170.1.S1_at	0.945878	9.12e-01	-0.0177293	CX288977
Cit.32755.1.S1_at	0.9459491	9.12e-01	0.0239845	CX294268
Cit.6785.1.S1_at	0.9459914	9.12e-01	-0.0100838	CV886141
Cit.4313.1.S1_s_at	0.9459914	9.12e-01	-0.0092484	CX544880
Cit.22682.1.S1_x_at	0.9460273	9.12e-01	-0.0616085	CN182346
Cit.37412.1.S1_at	0.9460611	9.13e-01	0.0240658	CO912872
Cit.17921.1.S1_at	0.9461848	9.13e-01	-0.0176465	CX048852
Cit.31167.1.S1_at	0.9462661	9.13e-01	0.026636	CX076404
Cit.5962.1.S1_at	0.9462661	9.13e-01	-0.1493326	CX641345
Cit.7475.1.S1_at	0.9462661	9.13e-01	0.0169502	CV886854
Cit.24236.1.S1_at	0.9462958	9.13e-01	-0.0166379	CD575548
Cit.21888.1.S1_s_at	0.9463602	9.13e-01	0.0107458	CB304653
Cit.26402.1.S1_at	0.946372	9.13e-01	0.0287943	CN185755
Cit.24925.1.S1_at	0.946372	9.13e-01	-0.0226975	CO912702
Cit.29055.1.S1_at	0.9464389	9.13e-01	-0.1225324	CX639409
Cit.7436.1.S1_at	0.9464403	9.13e-01	-0.0537316	CV712322
Cit.796.1.S1_s_at	0.9464403	9.13e-01	0.0064319	CF838120
Cit.28952.1.S1_at	0.9464787	9.13e-01	0.1033688	CX635193
Cit.18987.1.S1_at	0.9464787	9.13e-01	-0.1643836	CX301881
Cit.10636.1.S1_at	0.9466096	9.14e-01	0.0061539	CN186129
Cit.25262.1.S1_at	0.9466096	9.14e-01	-0.020436	DN623692
Cit.4015.1.S1_at	0.9466096	9.14e-01	0.0092382	CX043641
Cit.16451.1.S1_at	0.9466277	9.14e-01	0.1116022	CX637595
Cit.12646.1.S1_at	0.9466344	9.14e-01	-0.009373	CF835882
Cit.17553.1.S1_at	0.9468442	9.14e-01	-0.0094221	
Cit.19077.1.S1_at	0.9469238	9.14e-01	0.1939126	CX302293
Cit.37944.1.S1_at	0.9470503	9.14e-01	-0.0103786	CF504171
Cit.32970.1.S1_at	0.9470503	9.14e-01	0.0124448	CX295880
Cit.39145.1.S1_at	0.9470503	9.14e-01	0.0136158	DN958934
Cit.797.1.S1_x_at	0.9474312	9.15e-01	0.0139399	CX670267
Cit.30248.1.S1_at	0.9474524	9.15e-01	0.0124748	CF507573
Cit.34014.1.S1_at	0.9475932	9.15e-01	0.0960665	CX303255
Cit.5446.1.S1_at	0.9476074	9.15e-01	-0.0191603	DN620494
Cit.5630.1.S1_at	0.9476074	9.15e-01	-0.0136191	CX664610
Cit.19020.1.S1_at	0.9476074	9.15e-01	-0.1679048	CX302034
Cit.11019.1.S1_at	0.9477192	9.15e-01	0.0653326	CX668085
Cit.20439.1.S1_s_at	0.9477192	9.15e-01	-0.0165979	CX640515
Cit.14469.1.S1_at	0.9477905	9.15e-01	0.0652325	CV707894
Cit.11925.1.S1_at	0.9480687	9.16e-01	-0.0677944	CX665988
Cit.19720.1.S1_x_at	0.9480687	9.16e-01	-0.0268346	CK938001
Cit.16772.1.S1_at	0.9480687	9.16e-01	-0.1040214	CV719135
Cit.33324.1.S1_at	0.9480687	9.16e-01	0.0084891	CX300171
Cit.21745.1.S1_at	0.9480687	9.16e-01	0.0836694	CX305853
Cit.26139.1.S1_at	0.9481534	9.16e-01	0.0198796	CF837621
Cit.11676.1.S1_at	0.948167	9.16e-01	0.0378891	CN191558
Cit.25823.1.S1_at	0.9481913	9.16e-01	0.0164668	CB291879
Cit.28993.1.S1_x_at	0.9482865	9.16e-01	-0.0188289	CX636461
Cit.4976.1.S1_at	0.9483575	9.16e-01	-0.1612022	DN624353
Cit.6490.1.S1_at	0.9485035	9.16e-01	-0.1176533	CX305412
Cit.7366.1.S1_at	0.9485559	9.16e-01	0.0751048	CV717247
Cit.13920.1.S1_at	0.9485739	9.16e-01	-0.0239037	CX048129
Cit.18474.1.S1_at	0.9486847	9.17e-01	-0.0093338	CX291868
Cit.7024.1.S1_at	0.9487998	9.17e-01	0.0254858	CB292577
Cit.27175.1.S1_at	0.9488146	9.17e-01	0.2186625	CV718972
Cit.23272.1.S1_s_at	0.9488664	9.17e-01	0.0850398	CX047145
Cit.24292.1.S1_x_at	0.9488736	9.17e-01	-0.0853929	CX542716
Cit.25305.1.S1_at	0.9488778	9.17e-01	-0.0512568	DN624551
Cit.18932.1.S1_at	0.9488828	9.17e-01	-0.1311868	CX301640
Cit.24514.1.S1_at	0.9488997	9.17e-01	0.0323849	CX545992
Cit.36586.1.S1_at	0.9488997	9.17e-01	-0.1552473	CX078554
Cit.23691.1.S1_at	0.9489118	9.17e-01	-0.0545148	CV705275
Cit.25250.1.S1_at	0.9489561	9.17e-01	0.0429195	DN623506
Cit.24356.1.S1_at	0.9490002	9.17e-01	-0.1543807	CX543481
Cit.17969.1.S1_x_at	0.9490002	9.17e-01	-0.1290375	CX303903
Cit.4508.1.S1_at	0.9490002	9.17e-01	0.0068087	CB290286
Cit.39463.1.S1_at	0.9490002	9.17e-01	-0.0226895	
Cit.5169.1.S1_at	0.9490002	9.17e-01	0.0152838	DN624795
Cit.36616.1.S1_at	0.9491382	9.17e-01	0.0147641	CX053159
Cit.6017.1.S1_s_at	0.9492655	9.18e-01	0.0089491	CN189218
Cit.11456.1.S1_s_at	0.9492945	9.18e-01	-0.0127257	CX050904
Cit.18448.1.S1_at	0.9492945	9.18e-01	0.0195373	CX289688
Cit.9280.1.S1_s_at	0.9493464	9.18e-01	-0.0083656	CB293312
Cit.36158.1.S1_at	0.9493464	9.18e-01	-0.0211908	CV885722
Cit.12878.1.S1_at	0.9498912	9.18e-01	0.0383785	CX676430
Cit.19320.1.S1_x_at	0.9499572	9.18e-01	-0.0195659	CX308608
Cit.22662.1.S1_x_at	0.9500271	9.19e-01	-0.0231305	CF837901
Cit.18344.1.S1_at	0.9500437	9.19e-01	0.0119677	CB611043
Cit.13782.1.S1_s_at	0.9500457	9.19e-01	-0.0066227	CX674036
Cit.25937.1.S1_at	0.9502242	9.19e-01	-0.0606326	CB293750
Cit.28654.1.S1_x_at	0.950302	9.19e-01	-0.1510374	CV711166
Cit.12194.1.S1_x_at	0.9503549	9.19e-01	0.0071224	CX078425
Cit.25572.1.S1_s_at	0.9503835	9.19e-01	-0.0202779	CX669906
Cit.12134.1.S1_at	0.9503939	9.19e-01	0.1329677	CX048473
Cit.5828.1.S1_at	0.9504046	9.19e-01	-0.0132421	CV715875
Cit.27754.1.S1_at	0.9504525	9.19e-01	-0.1506833	CX077909
Cit.12591.1.S1_at	0.9506661	9.19e-01	0.0083186	CX072089
Cit.28480.1.S1_s_at	0.9507284	9.20e-01	0.0182915	CV708106
Cit.13153.1.S1_at	0.9507284	9.20e-01	0.0070566	CX044903
Cit.27300.1.S1_at	0.9507284	9.20e-01	0.162104	CX070304
Cit.29349.1.S1_s_at	0.9507549	9.20e-01	-0.008799	CX636616
Cit.7252.1.S1_at	0.9507549	9.20e-01	-0.0097242	CN185709
Cit.39898.1.S1_at	0.9510239	9.20e-01	0.0130441	
Cit.13771.1.S1_x_at	0.9513542	9.20e-01	-0.0801218	CX076268
Cit.14711.1.S1_s_at	0.9513868	9.20e-01	-0.009922	CX676263
CitAffx.38.1.S1_at	0.951469	9.21e-01	0.0866366	
Cit.18792.1.S1_at	0.951469	9.21e-01	0.1294757	CX301066
Cit.26412.1.S1_x_at	0.9515896	9.21e-01	-0.155804	CN185963
Cit.6901.1.S1_at	0.9518609	9.21e-01	-0.0774364	CX072087
Cit.26176.1.S1_x_at	0.9518609	9.21e-01	0.1891809	CN181961
Cit.16416.1.S1_at	0.9518958	9.21e-01	-0.0477589	CX075513
Cit.34693.1.S1_at	0.9518958	9.21e-01	-0.1016172	CX308333
Cit.12989.1.S1_s_at	0.9518958	9.21e-01	0.0105786	CX073659
Cit.31499.1.S1_at	0.9518958	9.21e-01	0.1041661	CX301562
Cit.21349.1.S1_x_at	0.951959	9.21e-01	-0.0762256	CX293850
Cit.4785.1.S1_at	0.9520842	9.21e-01	-0.0130458	CX639657
Cit.7006.1.S1_at	0.9520842	9.21e-01	-0.0661175	CV716760
Cit.4578.1.S1_s_at	0.9521193	9.22e-01	-0.1901554	CX077840
Cit.38711.1.S1_at	0.9521193	9.22e-01	-0.0144389	CK701322
Cit.17136.1.S1_s_at	0.9521439	9.22e-01	-0.1061266	CX302189
Cit.19224.1.S1_at	0.9521439	9.22e-01	-0.1281843	CX303223
Cit.7774.1.S1_at	0.9521439	9.22e-01	0.0221632	CX072399
Cit.30890.1.S1_at	0.9522231	9.22e-01	0.0070505	CX288257
Cit.32402.1.S1_at	0.9523005	9.22e-01	-0.0116645	CX291103
Cit.21106.1.S1_at	0.9524624	9.22e-01	-0.0167519	DN798886
Cit.2741.1.S1_s_at	0.9526357	9.22e-01	-0.1333827	CX073556
Cit.12354.1.S1_s_at	0.9529771	9.23e-01	-0.0089689	DN625673
Cit.33950.1.S1_at	0.9529771	9.23e-01	-0.0584034	CX303016
Cit.8521.1.S1_at	0.9529771	9.23e-01	0.1150616	CX637665
Cit.37805.1.S1_s_at	0.9529771	9.23e-01	0.0067753	CF420580
Cit.15456.1.S1_at	0.9529771	9.23e-01	-0.1081757	CX644352
Cit.4676.1.S1_at	0.9530296	9.23e-01	0.013854	CX667190
CitAffx.9.1.S1_at	0.9530823	9.23e-01	-0.0795027	
Cit.27696.1.S1_at	0.9532969	9.23e-01	0.045477	CX077019
Cit.23133.1.S1_at	0.9533578	9.23e-01	0.0766795	CX071782
Cit.33488.1.S1_at	0.9533578	9.23e-01	0.0882038	CX301035
Cit.25935.1.S1_x_at	0.9533603	9.23e-01	-0.0613029	CB293744
Cit.26596.1.S1_x_at	0.9533691	9.23e-01	0.0266148	CN190758
Cit.14186.1.S1_at	0.9534697	9.24e-01	-0.0093466	CX637250
Cit.8776.1.S1_at	0.9537457	9.24e-01	0.0430083	CX075824
Cit.11133.1.S1_at	0.9538217	9.24e-01	0.0552696	CV708992
Cit.8593.1.S1_at	0.9538702	9.24e-01	0.1056027	CV715160
Cit.7838.1.S1_at	0.9539517	9.24e-01	-0.094664	CX638276
Cit.7549.1.S1_at	0.9539523	9.24e-01	0.0832632	CX048603
Cit.6237.1.S1_at	0.953986	9.24e-01	-0.0333455	CX666418
Cit.40236.1.S1_at	0.9541864	9.24e-01	-0.1063768	CX670122
Cit.37881.1.S1_s_at	0.9545368	9.25e-01	-0.0125423	CF421230
Cit.24276.1.S1_x_at	0.9545915	9.25e-01	0.0177787	CD574414
Cit.19875.1.S1_at	0.9546722	9.25e-01	-0.0085417	CK934106
Cit.24797.1.S1_x_at	0.9546722	9.25e-01	-0.0097932	CX641553
Cit.31462.1.S1_at	0.9546722	9.25e-01	-0.0470546	CX675104
Cit.37286.1.S1_at	0.9546722	9.25e-01	0.0157561	BQ624482
Cit.21687.1.S1_at	0.9547503	9.25e-01	-0.1746047	CX302889
Cit.21661.1.S1_at	0.9548762	9.25e-01	-0.0784515	CX301112
Cit.28623.1.S1_at	0.9548762	9.25e-01	-0.1224566	CV710523
Cit.17498.1.S1_at	0.9549772	9.26e-01	0.0189272	C81717
Cit.36545.1.S1_at	0.9549772	9.26e-01	0.0279172	CX077820
Cit.14772.1.S1_at	0.9549772	9.26e-01	-0.0963457	CX306850
Cit.2229.1.S1_at	0.9549772	9.26e-01	-0.0472276	CV707438
Cit.26730.1.S1_at	0.9549772	9.26e-01	0.0397505	CV712482
Cit.37202.1.S1_at	0.9551231	9.26e-01	-0.0070685	CF653611
Cit.33575.1.S1_at	0.9552631	9.26e-01	-0.1275314	CX301298
Cit.27532.1.S1_at	0.9552631	9.26e-01	-0.0524099	CX074479
Cit.32485.1.S1_at	0.9553485	9.26e-01	-0.0149321	CX291556
Cit.29538.1.S1_s_at	0.9553797	9.26e-01	-0.0073303	CF509751
Cit.15213.1.S1_at	0.9556258	9.26e-01	0.0124367	CX638994
Cit.22556.1.S1_s_at	0.9556772	9.27e-01	-0.0056552	CF833755
Cit.2419.1.S1_at	0.9556772	9.27e-01	0.0486542	CX071599
Cit.16768.1.S1_at	0.9557175	9.27e-01	0.0640852	CX078356
Cit.2424.1.S1_at	0.955719	9.27e-01	0.0095055	DN620583
Cit.25905.1.S1_at	0.9559782	9.27e-01	-0.0704868	CB293293
Cit.34279.1.S1_at	0.9559782	9.27e-01	-0.0946254	CX305748
Cit.9969.1.S1_s_at	0.9560845	9.27e-01	0.0070412	CB290461
Cit.7310.1.S1_at	0.9561382	9.27e-01	0.1200973	DT214606
Cit.23555.1.S1_s_at	0.9561382	9.27e-01	-0.0088765	DN620333
Cit.18672.1.S1_at	0.9561484	9.27e-01	-0.0131081	CX298921
Cit.39424.1.S1_s_at	0.9561536	9.27e-01	-0.0055897	CK937347
Cit.26394.1.S1_at	0.9561536	9.27e-01	0.0990441	CN185578
Cit.26309.1.S1_at	0.9561536	9.27e-01	0.10498	CV884585
Cit.570.1.S1_x_at	0.9561536	9.27e-01	0.0103321	CK933906
Cit.27525.1.S1_s_at	0.9561536	9.27e-01	-0.084478	CX074395
Cit.18412.1.S1_at	0.9561869	9.28e-01	0.0119341	CX287319
Cit.12466.1.S1_s_at	0.9561943	9.28e-01	0.005275	CX544647
Cit.28977.1.S1_at	0.9561943	9.28e-01	-0.1013974	CX635973
Cit.19751.1.S1_s_at	0.9561943	9.28e-01	-0.0048922	DN619629
Cit.33217.1.S1_at	0.9563357	9.28e-01	-0.0376059	CX298631
Cit.19193.1.S1_at	0.9563357	9.28e-01	0.0207804	CX303034
Cit.26924.1.S1_at	0.9564084	9.28e-01	-0.1175903	CV715714
Cit.21623.1.S1_at	0.956418	9.28e-01	-0.0994098	CX293586
Cit.38088.1.S1_at	0.956418	9.28e-01	0.04236	CF505387
Cit.19254.1.S1_at	0.9564251	9.28e-01	0.135684	CX303383
Cit.21278.1.S1_at	0.9564251	9.28e-01	0.0207439	
Cit.26177.1.S1_at	0.9566005	9.28e-01	-0.007187	CN181977
Cit.6104.1.S1_s_at	0.9566005	9.28e-01	-0.0075223	CX675890
Cit.9584.1.S1_s_at	0.9566347	9.28e-01	-0.006854	DR403286
Cit.32934.1.S1_at	0.9566412	9.28e-01	0.0170557	CX295717
Cit.15438.1.S1_at	0.9567297	9.29e-01	-0.0084672	CK939659
Cit.13045.1.S1_s_at	0.9567297	9.29e-01	0.0057044	CV886519
Cit.11033.1.S1_at	0.9567297	9.29e-01	0.104514	CF830500
Cit.16610.1.S1_at	0.9567826	9.29e-01	0.1122157	CX077408
Cit.14108.1.S1_at	0.9568091	9.29e-01	-0.0066586	CX304825
Cit.27568.1.S1_at	0.9568091	9.29e-01	-0.0968972	CX075204
Cit.29123.1.S1_x_at	0.9568091	9.29e-01	-0.0322997	CX642346
CitAffx.1.1.S1_at	0.9568091	9.29e-01	0.1343902	
Cit.27531.1.S1_at	0.9568091	9.29e-01	0.1310394	CX074458
Cit.21589.1.S1_x_at	0.9568851	9.29e-01	0.1023585	CX287604
Cit.26808.1.S1_at	0.9569082	9.29e-01	0.0223496	CV713927
Cit.18656.1.S1_at	0.9569551	9.29e-01	0.0078504	CX298569
Cit.18815.1.S1_at	0.9569834	9.29e-01	0.0902847	CX301180
Cit.17972.1.S1_s_at	0.9570063	9.29e-01	0.0071741	CF834734
Cit.23653.1.S1_at	0.9571713	9.29e-01	0.1189072	CV704871
Cit.10793.1.S1_at	0.9572945	9.30e-01	0.0079689	CV714006
Cit.25095.1.S1_at	0.9572945	9.30e-01	-0.0118916	CX306502
Cit.15844.1.S1_at	0.9572945	9.30e-01	-0.0843693	CV712452
Cit.21225.1.S1_at	0.9573853	9.30e-01	-0.015021	
Cit.24515.1.S1_at	0.9574612	9.30e-01	-0.0218383	CX545996
Cit.15440.1.S1_at	0.9574711	9.30e-01	-0.0111968	CX075524
Cit.36469.1.S1_at	0.9574711	9.30e-01	0.0175097	CX074269
Cit.25794.1.S1_at	0.9574886	9.30e-01	0.0546763	CB291315
Cit.31168.1.S1_at	0.9576406	9.30e-01	0.010948	CX304558
Cit.5878.1.S1_at	0.9576537	9.30e-01	0.0160793	CX676146
Cit.33620.1.S1_at	0.9579306	9.30e-01	0.0124844	CX301504
Cit.29749.1.S1_s_at	0.9579799	9.31e-01	0.0079373	CN189022
Cit.15447.1.S1_at	0.9579799	9.31e-01	-0.0054741	DT214525
Cit.15436.1.S1_at	0.9580731	9.31e-01	-0.0072729	CX052648
Cit.3825.1.S1_s_at	0.9580832	9.31e-01	-0.0066229	CN186262
Cit.23808.1.S1_s_at	0.9582733	9.31e-01	-0.0076513	CV706864
Cit.33833.1.S1_at	0.9583312	9.31e-01	0.0908615	CX302493
Cit.33499.1.S1_at	0.9583312	9.31e-01	0.104729	CX301083
Cit.17632.1.S1_s_at	0.9584059	9.31e-01	-0.0063218	CK933641
Cit.27303.1.S1_at	0.9584059	9.31e-01	-0.0153531	CX070352
Cit.24985.1.S1_x_at	0.9584133	9.31e-01	-0.0260084	CK935261
Cit.22726.1.S1_x_at	0.9585478	9.31e-01	0.0227201	CV885148
Cit.12648.1.S1_at	0.9585609	9.31e-01	-0.1094719	CX664958
Cit.11378.1.S1_at	0.9586863	9.32e-01	0.0057675	DN623630
Cit.27653.1.S1_at	0.9587883	9.32e-01	0.1095224	CX076453
Cit.36658.1.S1_s_at	0.9589737	9.32e-01	0.0065304	CX674799
Cit.27968.1.S1_at	0.9589996	9.32e-01	-0.073903	CX052740
Cit.32074.1.S1_at	0.9590691	9.32e-01	0.0076507	CX288417
Cit.7476.1.S1_at	0.9591676	9.32e-01	-0.0116832	CF831151
Cit.35726.1.S1_at	0.9591889	9.32e-01	-0.0201401	CK937519
Cit.7342.1.S1_at	0.9594334	9.33e-01	0.1349612	CX645037
Cit.32275.1.S1_at	0.9594334	9.33e-01	-0.1046467	CX290064
Cit.21335.1.S1_x_at	0.9595203	9.33e-01	0.0306765	CV716133
Cit.14863.1.S1_at	0.9595872	9.33e-01	-0.0098936	DN620884
Cit.11218.1.S1_x_at	0.9597014	9.33e-01	0.0338272	CX303460
Cit.5232.1.S1_at	0.9600152	9.33e-01	0.0094227	CX052463
Cit.23907.1.S1_x_at	0.9600152	9.33e-01	-0.0571903	CV708528
Cit.23552.1.S1_at	0.9600943	9.33e-01	-0.0053493	DN620212
Cit.5978.1.S1_at	0.9601553	9.34e-01	-0.0112116	CK939052
Cit.35700.1.S1_at	0.9602856	9.34e-01	-0.0058574	CK939368
Cit.3310.1.S1_x_at	0.960318	9.34e-01	0.1111	CX635498
Cit.22115.1.S1_x_at	0.9604572	9.34e-01	0.0375086	DN625223
Cit.24069.1.S1_at	0.9604572	9.34e-01	-0.0100246	CD574794
Cit.19439.1.S1_at	0.9604572	9.34e-01	0.014972	CK933441
Cit.31363.1.S1_at	0.9604572	9.34e-01	0.0257106	DN134938
Cit.23766.1.S1_s_at	0.9604727	9.34e-01	-0.0125685	CV706131
Cit.22401.1.S1_at	0.9604727	9.34e-01	0.0765281	CB290719
Cit.5105.1.S1_at	0.9604999	9.34e-01	0.0135887	CV715031
Cit.11561.1.S1_s_at	0.9604999	9.34e-01	0.0057574	CX640920
